Description,Sentiment_Analysis,Polarity,Topic
serhatcagiral yigit7tr corona sonrasi düzene göz atarsak oradaki konumumuzun bir yerde oldugunu görebiliriz türkiye süreci iyi atlatmakla beraber saglik alaninda kendini ispatlayip saglik alaninda gelisme adimlari atmaya basladi nedenlerden dolayidir,1,0.9193015694618225,saglik 
türkiye’nin corona virüsle mücadelesinde son 24 saatte neler yasandi,-1,-0.8430700898170471,teknoloji 
grafiklerle türkiye’nin ‘corona’ tablosu,1,0.997895359992981,kultur 
kemal kiliçdaroglu nun basinda oldugu dönemlerde ssk hastaneleri 1990 yillarda corona salgini olmus olsaydi bugün türkiye nüfusu 83 milyon degil 30 milyondu,-1,-0.9459902048110962,siyaset 
küresel güçler bizi corona corona korkuttular basaracaklar sevindiler sevinmeyin ülke herzaman güçlü kazdiginiz kuyuya düstünüz türkiye kendini iyi sekilde ifade etti güçlü devlet güçlü millet sana minnettariz tcbestepe rterdogan,1,0.9842486381530762,siyaset 
corona çikinca yeni normal kavrami yerlesti kiliçdaroglunun chpnin basina geçisiyle türkiye yeni anormalle tanismisti simdi yeni normale uyum saglariz evvelallah,1,0.9200077652931213,siyaset 
imhoneybadger almanlar degerlerine sahip çikiyor önemli bir nokta bence türkiye konuda sansiz maalesef lufthansanin önceden problemleri vardi pilotlar hostesler greve gittiler haklari iste rekabet sert corona tuzu biberi oldu,-1,-0.9034714102745056,teknoloji 
ithalat sürecinde müsterilerimize çinde türkiyede bulunan ekibimiz tarafindan canli bilgilendirmeler yapilmaktadir web whatsapp corona covid19 maske ultrasonikmaske maskemakinesi maskemakinasi ultrasonik,1,0.971653401851654,teknoloji 
tarihte ilk özel bir sirket tarafindan uzaya gönderilen spacex dragon uydusunu web adresinden izleyebilirsiniz darisi basimiza gün gelsin birgün uzaya türkiyeden türk yapimi uydu türk astronotlar gitsin tebrikler elonmusk uzay corona,1,0.9668830633163452,teknoloji 
for my turkish speaking followers türkce konusan takipçilerimin dikkatine new york üniversitesinden arkadasim prof dr selcukrsirin instagram instalive üzerinden “corona sohbetlerine” bekleriz 31 mayis pazar türkiye saati 2230’da canli sohbetimizi kaçirmayin,1,0.991295576095581,teknoloji 
corona virüs tablosu son dakika türkiye durumu 30 mayis 2020,-1,-0.8869480490684509,teknoloji 
özgür özele sorabilir misiniz fransada 29000 kisi corona dan dolayi ölüm varken türkiyede 40004500 aradaki 24000 kisilik fark kaç liraya tekabül ediyor gercekfikrine,-1,-0.8360528349876404,ekonomi 
türkiye kesfet sondakka dünya corona virüs hayat yasam canli sondakikaturkiye haber haberler can istanbul hasar sorunlar öneçikar hasta takipet gt hastalik ankara,1,0.6549344062805176,saglik 
türkiye corona virüs tablosu 26 yeni can kaybi,-1,-0.9981586337089539,teknoloji 
bugün 39 bin 230 kisiye corona virüsü testi uygulanirken coronadan kaynakli vefat sayisi bugün 26 artarak 4 bin 515 olurken vaka sayisi 983 artarak 163 bin 103’e yükseldi bin 21 kisinin iyilesmesi sonucu türkiye’de toplam iyilesen hasta sayisi 126 bin 984 oldu,-1,-0.6136664152145386,saglik 
30 mayis türkiye corona virüs tablosu 26 yeni can kaybi,-1,-0.9970276355743408,teknoloji 
corona virüs tablosu 30 mayis son dakika corona virüs türkiye haberleri son durum,-1,-0.7314715385437012,teknoloji 
1 hazirandan sonra türkiyede corona,1,0.980969250202179,ekonomi 
türkiye’de corona’dan can kaybi 4 bin 515 oldu byprotokol araciligiyla güncel haberler by protokolde saglik bakanindan önemli açiklamalar drfahrettinkoca saglikbakanligi,1,0.8313391208648682,saglik 
30 mayis türkiye corona virüs rakamlari,-1,-0.9035508036613464,teknoloji 
koronavirus tedbirleri kapsaminda kontrollü normallesme tedbirleri ögle ikindi cuma namazlari camilerimizde cemaatle kilinmaya baslandi afyonkarahisar çay çaykaymakamligi içisleribakanligi türkiye güvenliktedbirleri covid19 corona sosyalmesafe cami cumanamazi,-1,-0.7953760623931885,dunya 
türkiye’deki corona virüsü vaka ölü sayisinda son durum belli oldu 30 mayis 2020,-1,-0.9064524173736572,saglik 
türkiyede corona virüsten can kaybi 4 bin 515e yükseldi,-1,-0.9961977601051331,teknoloji 
son dakika türkiyede corona virüsü vefat vaka sayisi kaç oldu saglik bakani fahrettin koca duyurdu,-1,-0.864870011806488,saglik 
30 mayis itibari türkiye koronavirüs tablosu 44 4 aktif vaka iyilesen hasta sayisi vefat sayisi grafikleri evdekal hayatevesigar koronaturkiye koronavirus coronatürkiye covid19 coronavirus corona sondakika mineapolis atakanarslan,-1,-0.9032702445983887,saglik 
30 mayis itibari türkiye koronavirüs tablosu 34 3 günlük vaka toplam vaka grafikleri evdekal hayatevesigar koronaturkiye koronavirus coronatürkiye covid19 coronavirus corona sondakika mineapolis atakanarslan,-1,-0.8769062757492065,saglik 
30 mayis itibari türkiye koronavirüs tablosu 24 2 genel tablo evdekal hayatevesigar koronaturkiye koronavirus coronatürkiye covid19 coronavirus corona sondakika mineapolis atakanarslan,0,0.5521281957626343,saglik 
30 mayis itibari türkiye koronavirüs tablosu 14 1 son 10 gün verileri evdekal hayatevesigar koronaturkiye koronavirus coronatürkiye covid19 coronavirus corona sondakika mineapolis atakanarslan,1,0.6782864332199097,teknoloji 
türkiye’de corona’dan can kaybi 4 bin 515 oldu,-1,-0.9831944108009338,ekonomi 
grafiklerle türkiye’nin ‘corona’ tablosu,1,0.997895359992981,kultur 
türkiye günlük corona virüs güncel verileri açiklandi vaka sayisi binin altinda,-1,-0.9914710521697998,teknoloji 
nisan verileri üzerinden türkiye yapilmis akademik bir bir kaç corona arastirmasi yok dünya paylasmiyoruz basarimizi bilgilerimizi,-1,-0.9641211032867432,teknoloji 
türkiyede 30 mayista covid19dan 26 toplamda 4515 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca korona koronavirüs saglik yasam maske corona covid19 turkey iyilikbulasicidir toplumsaldayanisma istanbulgerçegi cumartesi,1,0.6361018419265747,saglik 
türkiyede 30 mayista covid19dan 26 toplamda 4515 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca korona koronavirüs saglik yasam maske corona covid19 turkey iyilikbulasicidir toplumsaldayanisma istanbulgerçegi cumartesi,1,0.6361018419265747,saglik 
türkiyede 30 mayista covid19dan 26 toplamda 4515 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca korona koronavirüs saglik yasam maske corona covid19 turkey iyilikbulasicidir toplumsaldayanisma istanbulgerçegi cumartesi,1,0.6361018419265747,saglik 
türkiyede 30 mayista covid19dan 26 toplamda 4515 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca korona koronavirüs saglik yasam maske corona covid19 turkey iyilikbulasicidir toplumsaldayanisma istanbulgerçegi cumartesi,1,0.6361018419265747,saglik 
türkiyede 30 mayista covid19dan 26 toplamda 4515 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca korona koronavirüs saglik yasam maske corona covid19 turkey iyilikbulasicidir toplumsaldayanisma istanbulgerçegi cumartesi,1,0.6361018419265747,saglik 
saglik bakani fahrettin koca 30 mayis türkiye corona virüs tablosunu açikladi bakan kocanin açikladigi son verilere göre türkiyede can kaybi 26 artarak 4 bin 515 oldu yapilan 39 bin 230 testte 983 yeni vaka tespit edildi,-1,-0.8993233442306519,saglik 
30052020 corona virüs raporu saglik bakani fahrettin koca açikladi türkiyedeki corona virüsü salginiyla ilgili güncel veriler açiklandi son 24 saatte 26 kisinin hayatini kaybetmesi sonucu can kaybi 4 bin 515 oldu,-1,-0.9897067546844482,saglik 
yaklasik 40000 teste ragmen 1000’in altinda vakanin tespit edilmesiölüm sayisinin optimal bir noktada olmasi önümüzdeki süreç umut verici kadar tedbirlere sadik kalirsak sonuç kadar olumlu oluyorbu güzel gidisi bozma türkiye evdekal corona pandemy,-1,-0.9929709434509277,saglik 
corona virüs tablosu 30 mayis açiklandi son dakika corona virüs türkiye haberleri son durum,-1,-0.8294757008552551,teknoloji 
günlük corona raporu fena gitmiyor durumumuz türkiye covid19,1,0.7853196263313293,teknoloji 
son durum 30052020 corona covid19 türkiye corona coronavirus koronavirus coronaturkiye olumhaberi koronaturkiye,1,0.7323457598686218,teknoloji 
türkiyede corona virüs kaynakli can kaybi 4515e yükseldi bursabasin araciligiyla,-1,-0.9966170787811279,teknoloji 
türkiye’deki corona virüsü vaka ölü sayisinda son durum belli oldu 30 mayis 2020,-1,-0.9064524173736572,saglik 
türkiye’de günlük corona testpozitif vaka orani •22 mayis — oran 253 •23 mayis — oran 295 •24 mayis —oran 464 •25 mayis —oran 459 •26 mayis — oran 477 •27 mayis— oran 491 •28 mayis— oran 352 •29 mayis —oran315 •30 mayis — oran 250,1,0.9775463938713074,saglik 
son dakika türkiyedeki corona virüsü salginiyla ilgili güncel veriler açiklandi son 24 saatte 26 kisinin hayatini kaybetmesi sonucu can kaybi 4 bin 515 oldu vaka sayisi 983 artarak 163 bin 103e yükseldi,-1,-0.944979727268219,saglik 
türkiye corona sürecini iyi atlatti bunun nedenlerine baktigimda isin ehli bir kurul kurul yapilan istisareler erken hizli müdahale tedbirler seffaf bilinç bilgilendirme kontrol türkiye bunu istiyor hak ediyor,1,0.9905739426612854,ekonomi 
son dakika saglik bakanliginin güncel corona virüsü tablosuna göre türkiyedeki vaka sayisi 163 bin 103 can kaybi 4515 yogun bakim hasta sayisi 649 oldu,-1,-0.9922149181365967,saglik 
1 haziran sonrasi türkiyede corona espriyi yapmam gerekiyordu,-1,-0.9490043520927429,kultur 
30 mayis corona virüs vaka sayisi kaç oldu saglik bakani fahrettin kocadan son dakika açiklamasi türkiyede corona vaka ölüm sayisi 1,-1,-0.9836820960044861,saglik 
corona virüs tablosu 30 mayis son dakika corona virüs türkiye haberleri son durum,-1,-0.7314715385437012,teknoloji 
dünya saglik örgütü tarafindan “pandemi” olarak nitelendirilen corona virüs covid19 salgini ilgili olaraktürkiye cumhuriyeti resmi makamlarinin aldigi son kararlar dogrultusunda tesislerimiz 1 haziran 2020 tarihi itibariyla belirli faaliyetine baslayacaktir,-1,-0.9728110432624817,saglik 
korona istanbul türkiye masketak 29mayis1453 adimadimiyiye takip corona ilk okul matematigiyle 7 milyon hasta olacak190 bin sevdigimiz ölecekanlasilmayan bir sey var mi masketak mamak seni beni hasta yapar akilliolmasketak masketakfarkinolsun,0,0.5055318474769592,saglik 
yandas bloomberg eurostati gördünüz sevgili çagdas bireyler türkiye corona sürecinde fazla büyüyen ülke olmus avrupa ülkeleri üçer beser küçülmüs ak bulumberk seniiitürkiye büyümedi küçüldü tapipler odasina göre türkiyenin yarisi öldü hükümet verileri gizliyor,-1,-0.9894015192985535,ekonomi 
türkiye selçukludan daosmanlidan büyük bir ülke olacak derken bir hayalin pesinde degiliz dünya ülkeleri corona virüs nedeniyle ekonomik olarak kan kaybederken türkiyemiz büyüme oraninda üç farkli kategoride lider kaynak eurostatbloomberg,1,0.9890461564064026,ekonomi 
corona virüs türkiye nüfusa göre ölüm orani 00000004819277108,-1,-0.9930536150932312,teknoloji 
türkiye tip kurallara uyarsa gerçekten yeni bir çag baslar tip tedbirler aliskanlik yaratirsa faydasini görürüz saglikli toplum yasta saglikli bireyler demek saglik bakanligi’ndan servisler corona rehberi gazetesozcu,1,0.9683018326759338,saglik 
powelldan corona salgininda ikinci dalga uyarisi türkiyenin bir numarali finans ekonomi portali vatan finans newssuite,1,0.9926207661628723,ekonomi 
iç isleri bakanligi yayinladigi genelgede 1 haziranda hizmete baslayacak umuma açik istirahat eglence yerlerinde iskambil okey tavla oynanamayacak nargile satislari yapilamayacak türkiye corona,-1,-0.781915545463562,siyaset 
corona virüs tablosu 30 mayis türkiye bugün corona virüsten kaç kisi öldü kaç kisi iyilesti,-1,-0.9922310709953308,teknoloji 
yahu bütün dünya yandas olmus troll olmus akpartiye destek veriyor ilk çeyrek büyüme 45 olmus türkiye’de hele birde chplilere muhaliflere sorun onlar diyecekler ah corona ah bütün ümitlerini sana baglamisti muhalifler sende kelek çiktin,-1,-0.9865213632583618,siyaset 
yarin müminler sevinecek yarin sevenleri aksâ’ya dönecek kudüsiçinhayatol kudüs mescidiaksa filistin aksa türkiye masrikdernegi masrik covid19 coronavirus corona kudüs koronavirüs,1,0.8861742615699768,teknoloji 
türkiye ekonomisi corona virüs sürecinde büyüyen büyük ekonomidir,-1,-0.8103402256965637,ekonomi 
salginla mücadele edip iyi hizmet vermek para kazanmak mümkün minik bir formül yaptiktemizlikmesafemasketeknolojisosyal medyatüketici dostu uygulamalarteknoloji lokanta yemek ekonomi instagram corona türkiye esnaf esnaflokantasi pasta cafe,1,0.9093336462974548,teknoloji 
corona virüsüne karsi önlemimizi almaya devam ediyoruz 8 hazirandan itibaren ögrencilerimiz gönül rahatligiyla spor yapmalarina devam edebilir corona türkiye bizimle iletisime geçin gemlikte tek adres…,0,0.5463665127754211,teknoloji 
mayis ayi kapagimizda “türkiye’yi idare eden gerçek güç avm’ler açikcamiler kapali” diyerek corona virüs tedbirleri gerekçesiyle ilk kapatilan yer olan fakat henüz açilmayan camilerimizi ele aldik yetkili mercilere furkan nesli olarak gtgt,-1,-0.9875867962837219,teknoloji 
yarin müminler sevinecek yarin sevenleri aksâ’ya dönecek kudüsiçinhayatol kudüs mescidiaksa filistin aksa türkiye masrikdernegi masrik covid19 coronavirus corona kudüs koronavirüs,1,0.8861742615699768,teknoloji 
sizlerle bulusmayi heyecanla bekliyoruz no1903 izmir corona türkiye,1,0.9853106141090393,kultur 
e507 kafamda kurdugum yok hocam corona sürecinde erteleme getirdiklerinde dahi farkli seylerin pesindeler 10bin lik krediy 3 ay erteleneye 15bin yapiyorlardi türkiye deki bankalar masum degil maalesef piyasanin geregini yapmiyorlar kamu olmasa kimse bir sey yapamaz,-1,-0.9746147990226746,ekonomi 
kibrisin varligi devaminin ülkemizin askeri siyasi stratejisi önemli oldugunu gözardi edemeyiz ancak corona nedeniyle türkiyeye gelen türk ögrencilerine dönüslerinde uygulamalar firsatçiliktiryanlistan geri dönülmelidir,-1,-0.992885947227478,siyaset 
türkiye corona sürecinde fazla büyüyen ülke konumunda türkiye büyümedi küçüldü aslinda tapipler odasina göre türkiyenin yarisi öldü hükümet verileri gizliyo bikere adaletiniz yüreginiz cesaretiniz insanliginiz olsa bunlari yazarsaniz nerdeeee yuh olsun size,-1,-0.9908150434494019,ekonomi 
yeni türkiye covid19 corona,1,0.8694795370101929,teknoloji 
corona virüsünü yenmek üzere isek bizden kötü olan avrupa ülkeleri türkiye ye uçuslari kapatti aa,-1,-0.9846539497375488,teknoloji 
bütün dünya ekonomisi küçülürken corona virüsten dolayi türkiye ekonomisi yüzde 45 büyüdü,-1,-0.9969033598899841,ekonomi 
türkiye nüfusu 83154997a corona dan ölen 4489b ölümün nüfusa orani ba10000054 hesap dogruysa abartilacak bi bok yok yanlissa söyleyin düzelteyim,0,-0.5759254693984985,dunya 
haydi hayirlisi bütün dünya ekonomisi yerde sürünürken buna abd ab daldir ha masallah türkiye ekonomisi corona ragmen 45 büyüdü,1,0.6523174047470093,ekonomi 
denizdesouza2 eyll91561997 bilaleksithy mevlutcavusoglu mehmetnuriersoy bunu arastirdim türkiye den yunanistana direkt olarak giris yapilabilir fakat 2 hafta karantinaya girmek sartiyla öte yandan türkiye’den baska bi ülkeden yunanistanin izin verdigi ülkeden giris yapilirsa karantina girilmiyor sadece zaman zaman corona testi yapilacak,-1,-0.9264894127845764,teknoloji 
corona virüsü salgini kapsaminda alinan önlemler normallesme kararlariyla birlikte birer birer kalkiyor çerçevede türkiye’de iç hat uçuslari 1 haziran itibariyle basliyor,-1,-0.9867697954177856,dunya 
türkiyeyi karanlik sokaga çekmek isteyen corona virüsünden beter provokatör guruplara göz açtirmayan devletimiz polisimizin daim yanindayiz suleymansoylu,-1,-0.6964826583862305,siyaset 
türkiye’de corona olma ihtimali türkiye’ye gelmek istiyorum,1,0.6292699575424194,kultur 
stoklu iyi fiyat is gözlügü antiflog gözlük toptan virüs corona tip hastane doktor medikal evdekal türkiye istanbul saglik isg kkd satinalma muhasebe tedarik,-1,-0.8591679930686951,saglik 
erayarslan fahriyesykr ctnmrtt ekonomikanaliz yüzden bilmeden saçma sapan çikarimda bulunmaya gerek yokeger corona krizi olmasa türkiye baz etkisi nedeniyle ilk çeyrek 6ya yakin büyüyecekti 2 çeyrek büyümesi azalir son çeyrek büyüme rakami yine 5in üstünde olur zaman çikip böyle saçma iddialarda bulunmayin,-1,-0.9954315423965454,ekonomi 
for my turkish followers türkce konusan takipçilerimin dikkatine new york üniversitesinden arkadasim prof dr selcuksirin instagram instalive üzerinden “corona sohbetlerine” bekleriz 31 mayis pazar türkiye saati 2230’da canli sohbetimizi izleyebilirsiniz,1,0.9648215770721436,teknoloji 
